vnr_uid,best_algorithm,v_net_id,seed,result,v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,event_time,v_net_arrival_time,inservice_count,num_algorithms_tested,algorithms_tested
28_4_371.0,mcts,28,4,False,13,41,691.6334908902063,414.0,207.0,1794.0,10885.0,1170,9715.0,0.0,0.0,371.0,371.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
28_4_692.0,mcts,28,4,False,9,16,1782.5054413341545,122.0,61.0,303.0,15934.0,1266,14668.0,0.0,0.0,692.0,692.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
28_4_721.0,mcts,28,4,False,14,49,833.2012013654564,702.0,351.0,2886.0,10885.0,1170,9715.0,0.0,0.0,721.0,721.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_0_386.0,mcts,29,0,False,10,26,368.0655533147995,306.0,153.0,1134.0,10495.0,1133,9362.0,0.0,0.0,386.0,386.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_0_501.0,mip,29,0,False,23,145,274.0796966810459,1840.0,920.0,14071.0,10495.0,1133,9362.0,0.0,0.0,501.0,501.0,0,2,mip
29_0_725.0,mcts,29,0,False,10,23,186.83490095121456,180.0,90.0,477.0,5065.0,718,4347.0,0.0,0.0,725.0,725.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_0_777.0,mcts,29,0,False,11,25,177.32557911118653,568.0,284.0,1625.0,10495.0,1133,9362.0,0.0,0.0,777.0,777.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_1_400.0,mcts,29,1,False,14,41,190.8955870892065,458.0,229.0,1383.0,9881.0,1235,8646.0,0.0,0.0,400.0,400.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_1_791.0,mip,29,1,False,10,25,253.426165873313,188.0,94.0,623.0,5188.0,764,4424.0,0.0,0.0,791.0,791.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_1_813.0,mcts,29,1,False,9,19,36.66339969994728,400.0,200.0,1081.0,9881.0,1235,8646.0,0.0,0.0,813.0,813.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_2_356.0,mcts,29,2,False,8,15,70.83464121039924,306.0,153.0,661.0,10585.0,1285,9300.0,0.0,0.0,356.0,356.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_2_701.0,mcts,29,2,False,20,95,891.0665324834372,1074.0,537.0,5498.0,10585.0,1285,9300.0,0.0,0.0,701.0,701.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_2_719.0,mip,29,2,False,4,4,414.3415594310883,44.0,22.0,106.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,719.0,719.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_3_344.0,mcts,29,3,False,10,18,789.3628747261171,352.0,176.0,706.0,10503.0,1172,9331.0,0.0,0.0,344.0,344.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_3_746.0,mcts,29,3,False,9,21,1841.4936787643553,488.0,244.0,1294.0,10503.0,1172,9331.0,0.0,0.0,746.0,746.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_3_772.0,mcts,29,3,False,6,9,286.6671779745153,172.0,86.0,212.0,15828.0,1173,14655.0,0.0,0.0,772.0,772.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_4_388.0,ga_meta,29,4,False,7,10,650.478078397653,254.0,127.0,389.0,10885.0,1170,9715.0,0.0,0.0,388.0,388.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_4_720.0,ga_meta,29,4,False,2,1,22.458154620230513,44.0,22.0,17.0,15934.0,1266,14668.0,0.0,0.0,720.0,720.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
29_4_752.0,mcts,29,4,False,14,49,2216.294921571176,736.0,368.0,3055.0,10885.0,1170,9715.0,0.0,0.0,752.0,752.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_0_25.0,mip,2,0,False,8,8,1112.4573138889418,162.0,81.0,274.0,10495.0,1133,9362.0,0.0,0.0,25.0,25.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_0_52.0,mip,2,0,False,20,113,1063.006304086694,1682.0,841.0,10807.0,10495.0,1133,9362.0,0.0,0.0,52.0,52.0,0,2,mip
2_0_68.0,ga_meta,2,0,False,5,6,9.347735385023263,74.0,37.0,164.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,68.0,68.0,1,34,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_0_74.0,mcts,2,0,False,8,19,932.4028734240076,426.0,213.0,1256.0,10495.0,1133,9362.0,0.0,0.0,74.0,74.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_1_51.0,mcts,2,1,False,14,51,64.68059614236365,590.0,295.0,1953.0,9881.0,1235,8646.0,0.0,0.0,51.0,51.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_1_69.0,mcts,2,1,False,20,95,504.6999035479392,1022.0,511.0,5519.0,9881.0,1235,8646.0,0.0,0.0,69.0,69.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_1_80.0,mip,2,1,False,7,7,78.93121508861901,210.0,105.0,167.0,5188.0,764,4424.0,0.0,0.0,80.0,80.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_2_40.0,mcts,2,2,False,11,29,837.7406401933645,336.0,168.0,1243.0,10585.0,1285,9300.0,0.0,0.0,40.0,40.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_2_63.0,mcts,2,2,False,14,38,10.302932803516844,600.0,300.0,2082.0,10585.0,1285,9300.0,0.0,0.0,63.0,63.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_2_65.0,rw_rank_bfs,2,2,False,8,17,349.3600929825318,184.0,92.0,411.0,15666.0,1286,14380.0,0.0,0.0,65.0,65.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_3_33.0,mcts,2,3,False,14,46,386.5972768242432,538.0,269.0,2047.0,10503.0,1172,9331.0,0.0,0.0,33.0,33.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_3_73.0,ga_meta,2,3,False,10,20,745.7559213725051,238.0,119.0,542.0,15828.0,1173,14655.0,0.0,0.0,73.0,73.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_3_75.0,mcts,2,3,False,17,67,534.6520994098065,886.0,443.0,3866.0,10503.0,1172,9331.0,0.0,0.0,75.0,75.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_4_29.0,mip,2,4,False,10,20,832.5734048571513,334.0,167.0,699.0,10885.0,1170,9715.0,0.0,0.0,29.0,29.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_4_66.0,mcts,2,4,False,13,35,261.23088075696336,564.0,282.0,1946.0,10885.0,1170,9715.0,0.0,0.0,66.0,66.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
2_4_70.0,mip,2,4,False,3,2,1517.9691086083185,36.0,18.0,90.0,15934.0,1266,14668.0,0.0,0.0,70.0,70.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_0_396.0,ga_meta,30,0,False,5,6,27.93502765653346,202.0,101.0,245.0,10495.0,1133,9362.0,0.0,0.0,396.0,396.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_0_521.0,mip,30,0,False,24,176,769.9000489924682,1896.0,948.0,16439.0,10495.0,1133,9362.0,0.0,0.0,521.0,521.0,0,2,mip
30_0_748.0,ga_meta,30,0,False,3,3,595.9290569052607,72.0,36.0,91.0,5065.0,718,4347.0,0.0,0.0,748.0,748.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_0_796.0,mip,30,0,False,8,14,955.96641564887,426.0,213.0,959.0,10495.0,1133,9362.0,0.0,0.0,796.0,796.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_1_406.0,mip,30,1,False,6,8,2237.7799911377056,196.0,98.0,370.0,9881.0,1235,8646.0,0.0,0.0,406.0,406.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_1_809.0,mip,30,1,False,9,18,1296.4694246807228,182.0,91.0,430.0,5188.0,764,4424.0,0.0,0.0,809.0,809.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_1_845.0,mcts,30,1,False,15,47,1062.2526983457326,760.0,380.0,3070.0,9881.0,1235,8646.0,0.0,0.0,845.0,845.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_2_366.0,mcts,30,2,False,14,43,5.010980031022644,518.0,259.0,1897.0,10585.0,1285,9300.0,0.0,0.0,366.0,366.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_2_733.0,mcts,30,2,False,11,27,53.6357488289568,606.0,303.0,1791.0,10585.0,1285,9300.0,0.0,0.0,733.0,733.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_2_741.0,rw_rank_bfs,30,2,False,6,10,1046.007603664635,168.0,84.0,244.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,741.0,741.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_3_363.0,mcts,30,3,False,13,30,239.76755276542696,416.0,208.0,1189.0,10503.0,1172,9331.0,0.0,0.0,363.0,363.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_3_768.0,mcts,30,3,False,11,26,1298.8407040217962,524.0,262.0,1677.0,10503.0,1172,9331.0,0.0,0.0,768.0,768.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_3_802.0,mcts,30,3,False,3,2,344.36132265255736,56.0,28.0,32.0,15828.0,1173,14655.0,0.0,0.0,802.0,802.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_4_405.0,mcts,30,4,False,10,20,585.2453056792999,310.0,155.0,794.0,10885.0,1170,9715.0,0.0,0.0,405.0,405.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_4_749.0,mcts,30,4,False,10,25,167.9074449129575,192.0,96.0,500.0,15934.0,1266,14668.0,0.0,0.0,749.0,749.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
30_4_779.0,mcts,30,4,False,16,61,380.20169249606306,760.0,380.0,3897.0,10885.0,1170,9715.0,0.0,0.0,779.0,779.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_0_406.0,sa_meta,31,0,False,7,7,111.56960372207224,160.0,80.0,230.0,10495.0,1133,9362.0,0.0,0.0,406.0,406.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_0_534.0,mip,31,0,False,19,89,447.9688593559628,1576.0,788.0,8530.0,10495.0,1133,9362.0,0.0,0.0,534.0,534.0,0,2,mip
31_0_781.0,mip,31,0,False,5,5,237.2081468063093,122.0,61.0,134.0,5065.0,718,4347.0,0.0,0.0,781.0,781.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_0_819.0,mcts,31,0,False,11,30,132.18371012746115,522.0,261.0,1694.0,10495.0,1133,9362.0,0.0,0.0,819.0,819.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_1_412.0,mcts,31,1,False,5,4,433.447065390715,178.0,89.0,267.0,9881.0,1235,8646.0,0.0,0.0,412.0,412.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_1_834.0,mip,31,1,False,5,4,113.77055385859072,112.0,56.0,106.0,5188.0,764,4424.0,0.0,0.0,834.0,834.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_1_873.0,mcts,31,1,False,8,22,138.99728505195944,364.0,182.0,1497.0,9881.0,1235,8646.0,0.0,0.0,873.0,873.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_2_380.0,mip,31,2,False,7,7,233.43710903104576,260.0,130.0,261.0,10585.0,1285,9300.0,0.0,0.0,380.0,380.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_2_750.0,mcts,31,2,False,13,42,67.91880515245305,732.0,366.0,2457.0,10585.0,1285,9300.0,0.0,0.0,750.0,750.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_2_756.0,mip,31,2,False,3,2,565.9576239147773,46.0,23.0,55.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,756.0,756.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_3_381.0,sa_meta,31,3,False,6,8,262.054221070385,200.0,100.0,333.0,10503.0,1172,9331.0,0.0,0.0,381.0,381.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_3_788.0,mcts,31,3,False,18,79,444.8935816291829,1084.0,542.0,4694.0,10503.0,1172,9331.0,0.0,0.0,788.0,788.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_3_818.0,rw_rank_bfs,31,3,False,7,11,437.70866762761415,88.0,44.0,314.0,15828.0,1173,14655.0,0.0,0.0,818.0,818.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_4_414.0,mcts,31,4,False,13,36,300.3940362653423,454.0,227.0,1505.0,10885.0,1170,9715.0,0.0,0.0,414.0,414.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_4_770.0,mip,31,4,False,5,5,157.67333148867922,96.0,48.0,115.0,15934.0,1266,14668.0,0.0,0.0,770.0,770.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
31_4_798.0,mcts,31,4,False,10,25,1401.8363140129777,488.0,244.0,1651.0,10885.0,1170,9715.0,0.0,0.0,798.0,798.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_0_414.0,mcts,32,0,False,8,19,9.347735385023263,280.0,140.0,749.0,10495.0,1133,9362.0,0.0,0.0,414.0,414.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_0_550.0,mip,32,0,False,18,106,116.4591787275108,1596.0,798.0,10174.0,10495.0,1133,9362.0,0.0,0.0,550.0,550.0,0,2,mip
32_0_799.0,ga_meta,32,0,False,5,7,98.9838677180634,88.0,44.0,203.0,5065.0,718,4347.0,0.0,0.0,799.0,799.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_0_843.0,mcts,32,0,False,13,41,1883.9288998793563,634.0,317.0,2574.0,10495.0,1133,9362.0,0.0,0.0,843.0,843.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_1_419.0,mcts,32,1,False,6,8,239.1317623249975,214.0,107.0,385.0,9881.0,1235,8646.0,0.0,0.0,419.0,419.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_1_850.0,ga_meta,32,1,False,8,13,4.01745210659736,210.0,105.0,335.0,5188.0,764,4424.0,0.0,0.0,850.0,850.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_1_898.0,mcts,32,1,False,14,42,348.6493427335796,654.0,327.0,2705.0,9881.0,1235,8646.0,0.0,0.0,898.0,898.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_2_396.0,mcts,32,2,False,5,8,5.4298387990952435,144.0,72.0,378.0,10585.0,1285,9300.0,0.0,0.0,396.0,396.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_2_770.0,mcts,32,2,False,16,66,44.475730102301,758.0,379.0,4200.0,10585.0,1285,9300.0,0.0,0.0,770.0,770.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_2_784.0,mip,32,2,False,9,17,923.6351787030457,158.0,79.0,453.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,784.0,784.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_3_391.0,mcts,32,3,False,15,50,55.834189192431786,474.0,237.0,2223.0,10503.0,1172,9331.0,0.0,0.0,391.0,391.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_3_813.0,mcts,32,3,False,13,46,1297.1476876300692,684.0,342.0,2919.0,10503.0,1172,9331.0,0.0,0.0,813.0,813.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_3_841.0,mip,32,3,False,6,5,484.4670493957473,148.0,74.0,100.0,15828.0,1173,14655.0,0.0,0.0,841.0,841.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_4_421.0,ga_meta,32,4,False,6,8,331.2160171223706,184.0,92.0,350.0,10885.0,1170,9715.0,0.0,0.0,421.0,421.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_4_796.0,ga_meta,32,4,False,3,2,310.73871799019446,34.0,17.0,52.0,15934.0,1266,14668.0,0.0,0.0,796.0,796.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
32_4_823.0,mcts,32,4,False,13,44,327.4378882532704,652.0,326.0,2479.0,10885.0,1170,9715.0,0.0,0.0,823.0,823.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_0_420.0,mcts,33,0,False,13,31,789.206363214473,472.0,236.0,1143.0,10495.0,1133,9362.0,0.0,0.0,420.0,420.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_0_572.0,mip,33,0,False,15,58,283.3793036611266,1194.0,597.0,5275.0,10495.0,1133,9362.0,0.0,0.0,572.0,572.0,0,2,mip
33_0_820.0,rw_rank_bfs,33,0,False,5,6,12.49417645917305,90.0,45.0,195.0,5065.0,718,4347.0,0.0,0.0,820.0,820.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_0_874.0,mcts,33,0,False,8,15,1646.7190930672432,412.0,206.0,757.0,10495.0,1133,9362.0,0.0,0.0,874.0,874.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_1_434.0,mcts,33,1,False,13,48,400.30853649241345,480.0,240.0,1996.0,9881.0,1235,8646.0,0.0,0.0,434.0,434.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_1_881.0,ga_meta,33,1,False,7,12,1304.220376148036,148.0,74.0,270.0,5188.0,764,4424.0,0.0,0.0,881.0,881.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_1_915.0,mcts,33,1,False,17,74,447.5609674423312,1030.0,515.0,4380.0,9881.0,1235,8646.0,0.0,0.0,915.0,915.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_2_405.0,mcts,33,2,False,9,21,943.4594553349368,304.0,152.0,722.0,10585.0,1285,9300.0,0.0,0.0,405.0,405.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_2_796.0,mcts,33,2,False,12,25,502.7760395532647,638.0,319.0,1547.0,10585.0,1285,9300.0,0.0,0.0,796.0,796.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_2_803.0,ga_meta,33,2,False,10,20,1302.936058750045,234.0,117.0,413.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,803.0,803.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_3_402.0,mcts,33,3,False,13,33,289.019598273506,454.0,227.0,1275.0,10503.0,1172,9331.0,0.0,0.0,402.0,402.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_3_842.0,mcts,33,3,False,16,70,150.20345857802994,750.0,375.0,4254.0,10503.0,1172,9331.0,0.0,0.0,842.0,842.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_3_871.0,mip,33,3,False,9,20,233.2540725017419,116.0,58.0,545.0,15828.0,1173,14655.0,0.0,0.0,871.0,871.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_4_432.0,mcts,33,4,False,7,11,259.7764327387954,264.0,132.0,455.0,10885.0,1170,9715.0,0.0,0.0,432.0,432.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_4_824.0,ga_meta,33,4,False,2,1,276.51200345342943,40.0,20.0,5.0,15934.0,1266,14668.0,0.0,0.0,824.0,824.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
33_4_841.0,mcts,33,4,False,16,61,127.35244829927184,720.0,360.0,3443.0,10885.0,1170,9715.0,0.0,0.0,841.0,841.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_0_430.0,mcts,34,0,False,6,10,126.75285601976256,234.0,117.0,384.0,10495.0,1133,9362.0,0.0,0.0,430.0,430.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_0_598.0,mip,34,0,False,18,98,675.110776482848,1294.0,647.0,9386.0,10495.0,1133,9362.0,0.0,0.0,598.0,598.0,0,2,mip
34_0_835.0,ga_meta,34,0,False,9,23,34.80883588660023,210.0,105.0,430.0,5065.0,718,4347.0,0.0,0.0,835.0,835.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_0_911.0,mcts,34,0,False,10,17,841.880948482476,582.0,291.0,1072.0,10495.0,1133,9362.0,0.0,0.0,911.0,911.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_1_449.0,mcts,34,1,False,13,38,683.9020441676497,550.0,275.0,1563.0,9881.0,1235,8646.0,0.0,0.0,449.0,449.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_1_907.0,ga_meta,34,1,False,3,2,174.4324362965031,50.0,25.0,52.0,5188.0,764,4424.0,0.0,0.0,907.0,907.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_1_940.0,mcts,34,1,False,17,67,321.0942972776466,790.0,395.0,3986.0,9881.0,1235,8646.0,0.0,0.0,940.0,940.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_2_422.0,mcts,34,2,False,7,12,139.3061863591895,284.0,142.0,476.0,10585.0,1285,9300.0,0.0,0.0,422.0,422.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_2_818.0,mcts,34,2,False,14,40,1103.9074212188366,652.0,326.0,2568.0,10585.0,1285,9300.0,0.0,0.0,818.0,818.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_2_826.0,mip,34,2,False,4,3,1416.0918630331812,46.0,23.0,122.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,826.0,826.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_3_423.0,mcts,34,3,False,12,36,962.8648329135344,480.0,240.0,1429.0,10503.0,1172,9331.0,0.0,0.0,423.0,423.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_3_866.0,mip,34,3,False,9,15,376.6140055957798,440.0,220.0,754.0,10503.0,1172,9331.0,0.0,0.0,866.0,866.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_3_895.0,ga_meta,34,3,False,8,17,482.1323797488302,180.0,90.0,401.0,15828.0,1173,14655.0,0.0,0.0,895.0,895.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_4_446.0,mcts,34,4,False,15,56,1517.9691086083185,460.0,230.0,2293.0,10885.0,1170,9715.0,0.0,0.0,446.0,446.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_4_853.0,mip,34,4,False,5,6,704.5753634371506,64.0,32.0,109.0,15934.0,1266,14668.0,0.0,0.0,853.0,853.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
34_4_868.0,mcts,34,4,False,9,20,257.45167725880515,380.0,190.0,1251.0,10885.0,1170,9715.0,0.0,0.0,868.0,868.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
35_0_444.0,mcts,35,0,False,8,15,211.82855231649555,250.0,125.0,542.0,10495.0,1133,9362.0,0.0,0.0,444.0,444.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
35_0_619.0,mip,35,0,False,20,113,714.983259301842,1580.0,790.0,10408.0,10495.0,1133,9362.0,0.0,0.0,619.0,619.0,0,2,mip
35_0_867.0,ga_meta,35,0,False,2,1,568.7692492536397,34.0,17.0,31.0,5065.0,718,4347.0,0.0,0.0,867.0,867.0,0,29,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
35_0_934.0,mcts,35,0,False,11,28,522.8700293276967,510.0,255.0,1775.0,10495.0,1133,9362.0,0.0,0.0,934.0,934.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
