vnr_uid,best_algorithm,num_nodes,num_edges,density,avg_degree,total_demand,node_demand,link_demand,avg_node_demand,avg_link_demand,node_link_demand_ratio,p_net_available,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,total_demand_ratio,node_demand_ratio,link_demand_ratio,lifetime,arrival_time,event_time,inservice_count,network_load,is_fat_tree,is_tree,p_net_size,vnr_to_pnet_size_ratio
124_0_2076.0,mip,20,116,0.6105263141828255,11.599999420000028,1548.0,774.0,10810.0,38.699998065000095,93.18965436905471,0.07160037002112855,10495.0,1133,9362.0,0.0,0.0,0.14749880894259182,0.683142100014879,1.154667805901018,164.27821607639785,2076.0,2076.0,0,0,0,1,31,0.6451612695109268
124_0_3050.0,mip,4,4,0.6666666111111158,1.999999500000125,56.0,28.0,144.0,6.999998250000437,35.99999100000225,0.1944444430941358,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.011153156739463621,0.03910614519677913,0.03344947734414646,127.00569238417994,3050.0,3050.0,1,1,0,1,31,0.12903225390218534
124_0_3096.0,mip,8,10,0.3571428507653063,2.4999996875000394,338.0,169.0,636.0,21.12499735937533,63.59999364000064,0.26572327002244767,10495.0,1133,9362.0,0.0,0.0,0.03220581228849873,0.14916151796190508,0.06793420208631337,202.4587595803043,3096.0,3096.0,0,0,0,1,31,0.2580645078043707
124_1_1534.0,mcts,6,10,0.6666666444444451,3.33333277777787,240.0,120.0,433.0,19.999996666667222,43.299995670000435,0.27713625802047054,9881.0,1235,8646.0,0.0,0.0,0.024289039568435478,0.09716599182415708,0.05008096228891037,194.8064579614232,1534.0,1534.0,0,0,0,1,31,0.19354838085327802
124_1_3101.0,mcts,6,10,0.6666666444444451,3.33333277777787,92.0,46.0,329.0,7.666665388889101,32.89999671000033,0.13981762875435372,5188.0,764,4424.0,0.0,0.0,0.01773323052857879,0.06020942400496149,0.07436708859078502,505.7000551442834,3101.0,3101.0,0,0,0,1,31,0.19354838085327802
124_1_3149.0,mcts,12,31,0.46969696613865936,5.166666236111148,590.0,295.0,2024.0,24.583331284722394,65.29032047450579,0.1457509880702811,9881.0,1235,8646.0,0.0,0.0,0.059710555605737216,0.2388663965677195,0.23409669208488357,785.0371336174098,3149.0,3149.0,0,0,0,1,31,0.38709676170655605
124_2_1559.0,mcts,6,9,0.5999999800000007,2.9999995000000834,198.0,99.0,406.0,16.499997250000458,45.111106098765994,0.24384236393142275,10585.0,1285,9300.0,0.0,0.0,0.018705715633565826,0.07704280149646474,0.04365591397380044,1075.0250767498912,1559.0,1559.0,0,0,0,1,31,0.19354838085327802
124_2_3020.0,mcts,19,87,0.5087719283369242,9.15789425484767,928.0,464.0,5310.0,24.421051346260455,61.03448205707492,0.0873822975353329,10585.0,1285,9300.0,0.0,0.0,0.08767123286842973,0.3610894938824206,0.5709677418740895,1561.809387439826,3020.0,3020.0,0,0,0,1,31,0.6129032060353804
124_2_3021.0,mip,5,4,0.399999980000001,1.599999680000064,128.0,64.0,101.0,12.799997440000512,25.249993687501576,0.633663360062739,15666.0,1286,14380.0,0.0,0.0,0.008170560448859276,0.049766718468299595,0.007023643949442027,14.79129995382185,3021.0,3021.0,0,0,1,0,36,0.1388888850308643
124_3_1558.0,mcts,14,48,0.5274725245743268,6.857142367346974,514.0,257.0,1916.0,18.357141545918463,39.916665835069466,0.13413361162101586,10503.0,1172,9331.0,0.0,0.0,0.04893839854813497,0.21928327626341015,0.20533704852584533,11.646071346733224,1558.0,1558.0,0,0,0,1,31,0.45161288865764876
124_3_3171.0,mcts,20,87,0.45789473563711913,8.699999565000022,1044.0,522.0,5314.0,26.099998695000064,61.0804590680407,0.09823108767440138,10503.0,1172,9331.0,0.0,0.0,0.09940017137014184,0.445392491087549,0.569499517675544,837.1712589613393,3171.0,3171.0,0,0,0,1,31,0.6451612695109268
124_3_3177.0,pl_rank,9,20,0.5555555478395063,4.444443950617339,128.0,64.0,484.0,7.111110320987743,24.19999879000006,0.13223140468547231,15828.0,1173,14655.0,0.0,0.0,0.00808693454586259,0.05456095477019526,0.03302627089505109,2028.1630351149151,3177.0,3177.0,0,0,1,0,36,0.24999999305555576
124_4_1552.0,mcts,8,15,0.5357142761479594,3.749999531250059,412.0,206.0,623.0,25.749996781250406,41.53333056444463,0.33065810540825347,10885.0,1170,9715.0,0.0,0.0,0.03785025263777214,0.17606837591789026,0.06412763766709957,453.7934563751934,1552.0,1552.0,0,0,0,1,31,0.2580645078043707
124_4_3068.0,mcts,8,13,0.4642857059948981,3.249999593750051,494.0,247.0,748.0,30.874996140625484,57.53845711242638,0.3302139033018531,10885.0,1170,9715.0,0.0,0.0,0.045383555347231645,0.21111111093067425,0.07699433864364442,1369.7423614850395,3068.0,3068.0,0,0,0,1,31,0.2580645078043707
124_4_3136.0,ga_meta,2,1,0.99999950000025,0.99999950000025,30.0,15.0,15.0,7.499996250001875,14.999985000015002,0.9999999333333378,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.001887504718643041,0.012028869276640842,0.001024100498325657,108.52554693939366,3136.0,3136.0,1,1,1,0,36,0.05555555401234573
125_0_1539.0,mcts,8,17,0.6071428463010207,4.249999468750067,226.0,113.0,565.0,14.124998234375221,33.23529216262987,0.1999999996460177,10495.0,1133,9362.0,0.0,0.0,0.02153406383787193,0.09973521615204305,0.06035035248233814,165.45494164348642,1539.0,1539.0,0,0,0,1,31,0.2580645078043707
125_0_2091.0,mip,15,66,0.6285714255782313,8.799999413333373,1264.0,632.0,6163.0,42.13333052444463,93.37878646395778,0.10254746063564052,10495.0,1133,9362.0,0.0,0.0,0.12043830394278815,0.5578111204255859,0.6582995085816813,2442.54771435336,2091.0,2091.0,0,0,0,1,31,0.4838709521331951
125_0_3075.0,mcts,5,6,0.5999999700000015,2.399999520000096,82.0,41.0,175.0,8.199998360000327,29.166661805556366,0.23428571294693878,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.016331408082786016,0.05726256975242658,0.04065040649462243,51.48418095579485,3075.0,3075.0,1,1,0,1,31,0.1612903173777317
125_0_3128.0,mcts,18,73,0.4771241814473066,8.111110660493852,824.0,412.0,4217.0,22.88888761728402,57.76712249634079,0.09769978655496803,10495.0,1133,9362.0,0.0,0.0,0.0785135778867543,0.3636363633154136,0.4504379405628671,156.4757666485311,3128.0,3128.0,0,0,0,1,31,0.5806451425598341
125_1_1549.0,ga_meta,7,10,0.476190464852608,2.85714244897965,282.0,141.0,360.0,20.142854265306532,35.99999640000036,0.3916666655787037,9881.0,1235,8646.0,0.0,0.0,0.028539621492911685,0.11417004039338458,0.04163775155659984,555.5278804517299,1549.0,1549.0,0,0,0,1,31,0.22580644432882438
125_1_3129.0,mcts,2,1,0.99999950000025,0.99999950000025,14.0,7.0,38.0,3.499998250000875,37.999962000038,0.18421052146814418,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,0.0027221466065094017,0.009247027728867863,0.00866393068657913,741.0732830041238,3129.0,3129.0,1,1,0,1,31,0.06451612695109267
125_1_3178.0,mcts,17,69,0.5073529393112024,8.117646581314906,942.0,471.0,4298.0,27.705880723183487,62.289854169712264,0.1095858538600312,9881.0,1235,8646.0,0.0,0.0,0.09533448030610925,0.3813765179098165,0.4971084894174059,212.2781308603952,3178.0,3178.0,0,0,0,1,31,0.5483870790842877
125_2_1573.0,mcts,13,32,0.4102564076265615,4.923076544378728,462.0,231.0,1174.0,17.76922940236697,36.68749885351566,0.19676320255812332,10585.0,1285,9300.0,0.0,0.0,0.0436466698116536,0.1797665368250844,0.12623655912621112,89.16831489952212,1573.0,1573.0,0,0,0,1,31,0.4193548251821024
125_2_3047.0,mcts,9,17,0.47222221566358036,3.7777773580247382,480.0,240.0,1090.0,26.666663703704035,64.11764328719745,0.2201834860365289,10585.0,1285,9300.0,0.0,0.0,0.04534718941470504,0.18677042787021755,0.1172043010626662,1436.8941874817049,3047.0,3047.0,0,0,0,1,31,0.29032257127991706
125_2_3054.0,mip,3,2,0.6666665555555741,1.333332888889037,24.0,12.0,96.0,3.999998666667111,47.999976000012,0.12499999869791668,15666.0,1286,14380.0,0.0,0.0,0.0015319800841611146,0.009331259712806173,0.006675938803430046,233.3189570218752,3054.0,3054.0,0,0,1,0,36,0.08333333101851859
125_3_1575.0,mip,6,5,0.33333332222222256,1.666666388888935,220.0,110.0,223.0,18.333330277778288,44.599991080001786,0.4932735403889079,10503.0,1172,9331.0,0.0,0.0,0.020946396265738704,0.09385665521001992,0.02389883184825862,103.4819438613772,1575.0,1575.0,0,0,0,1,31,0.19354838085327802
125_3_3194.0,mcts,20,96,0.5052631565650969,9.599999520000024,1058.0,529.0,5825.0,26.449998677500066,60.67708270128039,0.09081545062818619,10503.0,1172,9331.0,0.0,0.0,0.10073312385977977,0.45136518732818665,0.6242632085924056,945.7036712866864,3194.0,3194.0,0,0,0,1,31,0.6451612695109268
125_3_3210.0,mip,6,6,0.3999999866666671,1.9999996666667221,122.0,61.0,144.0,10.166664972222504,23.999996000000667,0.4236111081693673,15828.0,1173,14655.0,0.0,0.0,0.00770785948902528,0.05200341001534236,0.009825997952246606,43.9134989826473,3210.0,3210.0,0,0,1,0,36,0.16666666203703717
125_4_1568.0,mcts,6,9,0.5999999800000007,2.9999995000000834,250.0,125.0,410.0,20.83332986111169,45.555550493827724,0.3048780480368828,10885.0,1170,9715.0,0.0,0.0,0.022967386309327754,0.10683760674629264,0.042202779203067135,844.1496247042616,1568.0,1568.0,0,0,0,1,31,0.19354838085327802
125_4_3097.0,mcts,18,78,0.5098039199026015,8.666666185185212,896.0,448.0,4638.0,24.888887506172914,59.46153769921106,0.09659335918572803,10885.0,1170,9715.0,0.0,0.0,0.08231511253263067,0.3829059825787128,0.4774060730337204,3029.673777514287,3097.0,3097.0,0,0,0,1,31,0.5806451425598341
125_4_3165.0,rw_rank_bfs,7,14,0.6666666507936512,3.99999942857151,114.0,57.0,405.0,8.142855979592003,28.928569362245046,0.14074074039323273,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.007172517930843556,0.0457097032512352,0.027650713454792742,948.7771634749412,3165.0,3165.0,1,1,1,0,36,0.19444443904321004
126_0_1553.0,mcts,9,23,0.6388888800154322,5.11111054320994,218.0,109.0,733.0,12.11110976543225,31.869563831758093,0.1487039561409223,10495.0,1133,9362.0,0.0,0.0,0.02077179609139859,0.09620476602276719,0.0782952360523077,441.4402679220898,1553.0,1553.0,0,0,0,1,31,0.29032257127991706
126_0_2100.0,mip,16,73,0.6083333307986112,9.124999429687534,1212.0,606.0,6627.0,37.874997632812644,90.78082067423534,0.09144409233568068,10495.0,1133,9362.0,0.0,0.0,0.11548356359071142,0.5348631945852929,0.7078615679654068,930.4906359603046,2100.0,2100.0,0,0,0,1,31,0.5161290156087414
126_0_3099.0,pl_rank,4,5,0.8333332638888947,2.499999375000156,66.0,33.0,144.0,8.249997937500515,28.79999424000115,0.2291666650752315,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.013144791871510696,0.04608938541048969,0.03344947734414646,990.9451825625172,3099.0,3099.0,1,1,0,1,31,0.12903225390218534
126_0_3156.0,mcts,10,26,0.5777777713580248,5.199999480000052,478.0,239.0,1545.0,23.89999761000024,59.42307463757405,0.15469255653417957,10495.0,1133,9362.0,0.0,0.0,0.045545497851782225,0.21094439522423264,0.16502883997382728,669.54058312711,3156.0,3156.0,0,0,0,1,31,0.3225806347554634
126_1_1562.0,mcts,12,31,0.46969696613865936,5.166666236111148,454.0,227.0,1221.0,18.91666509027791,39.38709550364208,0.18591318576092283,9881.0,1235,8646.0,0.0,0.0,0.04594676651695711,0.18380566786736383,0.1412213740294678,299.71361990638303,1562.0,1562.0,0,0,0,1,31,0.38709676170655605
126_1_3146.0,mip,9,17,0.47222221566358036,3.7777773580247382,152.0,76.0,467.0,8.444443506172945,27.470586619377254,0.16274089900912014,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,0.02955473458495922,0.10039630105627965,0.10647514817453826,611.5474640184489,3146.0,3146.0,1,1,0,1,31,0.29032257127991706
126_1_3194.0,mcts,8,17,0.6071428463010207,4.249999468750067,334.0,167.0,1003.0,20.874997390625328,58.999996529411966,0.16650049833848404,9881.0,1235,8646.0,0.0,0.0,0.03380224673273937,0.13522267195528528,0.11600740225352678,888.7726946460762,3194.0,3194.0,0,0,0,1,31,0.2580645078043707
126_2_1585.0,mcts,14,43,0.47252746993116773,6.142856704081664,446.0,223.0,1838.0,15.928570290816408,42.744185052460814,0.12132752985781961,10585.0,1285,9300.0,0.0,0.0,0.04213509683116343,0.17354085589607715,0.1976344085808995,651.092311868015,1585.0,1585.0,0,0,0,1,31,0.45161288865764876
126_2_3076.0,mcts,12,35,0.5303030262855831,5.833332847222263,598.0,299.0,2001.0,24.916664590277954,57.17142693795923,0.14942528728164653,10585.0,1285,9300.0,0.0,0.0,0.056495040145820026,0.23268482472164603,0.215161290299445,127.87859091569182,3076.0,3076.0,0,0,0,1,31,0.38709676170655605
126_2_3082.0,mcts,10,28,0.6222222153086421,5.599999440000056,218.0,109.0,636.0,10.89999891000011,22.71428490306125,0.171383647529271,15666.0,1286,14380.0,0.0,0.0,0.013915485764463456,0.08475894239132274,0.04422809457272405,50.39289489713439,3082.0,3082.0,0,0,1,0,36,0.2777777700617286
126_3_1586.0,mip,5,5,0.4999999750000012,1.99999960000008,164.0,82.0,184.0,16.399996720000654,36.79999264000147,0.4456521714910208,10503.0,1172,9331.0,0.0,0.0,0.015614586307187032,0.06996587024746939,0.019719215516051953,560.9359142691445,1586.0,1586.0,0,0,0,1,31,0.1612903173777317
126_3_3212.0,mcts,19,76,0.4444444431448993,7.99999957894739,1098.0,549.0,4321.0,28.89473532132972,56.85526240979918,0.12705392267367416,10503.0,1172,9331.0,0.0,0.0,0.10454155954445953,0.46843003373000847,0.4630800556785896,42.93970507217413,3212.0,3212.0,0,0,0,1,31,0.6129032060353804
126_3_3231.0,mcts,10,21,0.46666666148148156,4.199999580000043,250.0,125.0,557.0,12.499998750000126,26.523808260771034,0.2244165166527531,15828.0,1173,14655.0,0.0,0.0,0.01579479403488787,0.10656436478553762,0.03800750596806499,498.7668153316388,3231.0,3231.0,0,0,1,0,36,0.2777777700617286
126_4_1577.0,mcts,8,14,0.49999999107142873,3.499999562500055,288.0,144.0,591.0,17.999997750000283,42.21428269897981,0.24365482192274987,10885.0,1170,9715.0,0.0,0.0,0.026458429028345574,0.12307692297172912,0.06083376221710409,547.1957664099208,1577.0,1577.0,0,0,0,1,31,0.2580645078043707
126_4_3120.0,mcts,16,56,0.46666666472222224,6.999999562500027,848.0,424.0,3450.0,26.4999983437501,61.60714175701533,0.12289855068901492,10885.0,1170,9715.0,0.0,0.0,0.07790537436123975,0.3623931620834246,0.3551209469526381,1087.0442528434464,3120.0,3120.0,0,0,0,1,31,0.5161290156087414
126_4_3191.0,ga_meta,2,1,0.99999950000025,0.99999950000025,52.0,26.0,1.0,12.99999350000325,0.9999990000010001,25.999974000026,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.003271674845647938,0.02085004007951079,6.827336655504381e-05,338.9479660799969,3191.0,3191.0,1,1,1,0,36,0.05555555401234573
127_0_1566.0,ga_meta,6,6,0.3999999866666671,1.9999996666667221,252.0,126.0,208.0,20.999996500000584,34.66666088888985,0.6057692278568787,10495.0,1133,9362.0,0.0,0.0,0.024011434013910295,0.11120917907218959,0.0222174748961528,33.0460055203929,1566.0,1566.0,0,0,0,1,31,0.19354838085327802
127_0_2116.0,mip,20,121,0.6368421035872577,12.09999939500003,1528.0,764.0,12465.0,38.19999809000009,103.01652807424357,0.061291616521356465,10495.0,1133,9362.0,0.0,0.0,0.14559313957640846,0.6743159746916892,1.3314462720218494,194.1747942820368,2116.0,2116.0,0,0,0,1,31,0.6451612695109268
127_0_3121.0,ga_meta,2,1,0.99999950000025,0.99999950000025,50.0,25.0,10.0,12.499993750003124,9.999990000010001,2.499999750000025,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.009958175660235376,0.03491620106855279,0.002322880371121282,1804.4704809777295,3121.0,3121.0,1,1,0,1,31,0.06451612695109267
127_0_3175.0,mcts,19,77,0.4502923963441743,8.105262731301961,1016.0,508.0,4721.0,26.736840698061016,61.31168751543263,0.10760432109561441,10495.0,1133,9362.0,0.0,0.0,0.09680800380211453,0.44836716641803426,0.5042725912727758,439.4553948671697,3175.0,3175.0,0,0,0,1,31,0.6129032060353804
127_1_1578.0,mcts,7,10,0.476190464852608,2.85714244897965,194.0,97.0,327.0,13.857140877551302,32.69999673000033,0.2966360847197673,9881.0,1235,8646.0,0.0,0.0,0.01963364031781868,0.07854251005786031,0.037820957663911525,240.71655038562056,1578.0,1578.0,0,0,0,1,31,0.22580644432882438
127_1_3179.0,rw_rank_bfs,10,14,0.31111110765432104,2.799999720000028,266.0,133.0,372.0,13.299998670000134,26.571426673469524,0.35752688075933636,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,0.05172078552367863,0.1756935268484894,0.08481532145809044,136.04277738700898,3179.0,3179.0,1,1,0,1,31,0.3225806347554634
127_1_3222.0,mcts,20,106,0.5578947353739613,10.599999470000025,1124.0,562.0,6122.0,28.09999859500007,57.75471643627626,0.09180006532312968,9881.0,1235,8646.0,0.0,0.0,0.11375366864550615,0.455060728376469,0.7080730973041784,49.33394514409049,3222.0,3222.0,0,0,0,1,31,0.6451612695109268
127_2_1599.0,mip,5,5,0.4999999750000012,1.99999960000008,160.0,80.0,191.0,15.99999680000064,38.199992360001524,0.41884816534634467,10585.0,1285,9300.0,0.0,0.0,0.015115729804901678,0.06225680929007252,0.020537634406393803,122.89101493891802,1599.0,1599.0,0,0,0,1,31,0.1612903173777317
127_2_3098.0,mcts,18,86,0.5620915014310736,9.555555024691387,926.0,463.0,5117.0,25.722220793209953,59.49999930813954,0.09048270469210812,10585.0,1285,9300.0,0.0,0.0,0.08748228624586846,0.3603112837662947,0.5502150537042779,1825.746094198922,3098.0,3098.0,0,0,0,1,31,0.5806451425598341
127_2_3104.0,rw_rank_bfs,7,9,0.4285714183673472,2.571428204081685,170.0,85.0,238.0,12.142855408163513,26.444441506173167,0.3571428556422569,15666.0,1286,14380.0,0.0,0.0,0.010851525596141227,0.0660964229657104,0.016550764950170323,109.67806654177916,3104.0,3104.0,0,0,1,0,36,0.19444443904321004
127_3_1599.0,mip,5,5,0.4999999750000012,1.99999960000008,126.0,63.0,230.0,12.599997480000503,45.99999080000184,0.2739130422873346,10503.0,1172,9331.0,0.0,0.0,0.011996572406741257,0.053754266165738675,0.02464901939506494,1194.9328978935275,1599.0,1599.0,0,0,0,1,31,0.1612903173777317
127_3_3236.0,mcts,11,27,0.49090908644628106,4.909090462809958,590.0,295.0,1644.0,26.818179380165514,60.88888663374494,0.17944038918525523,10503.0,1172,9331.0,0.0,0.0,0.05617442634902652,0.2517064844268716,0.17618690384994246,540.0259929189228,3236.0,3236.0,0,0,0,1,31,0.3548386982310097
127_3_3255.0,ga_meta,10,18,0.3999999955555556,3.5999996400000365,190.0,95.0,382.0,9.499999050000095,21.22222104320994,0.24869109882541598,15828.0,1173,14655.0,0.0,0.0,0.01200404346651478,0.08098891723700859,0.026066189012209744,430.1618763584557,3255.0,3255.0,0,0,1,0,36,0.2777777700617286
127_4_1592.0,mcts,11,27,0.49090908644628106,4.909090462809958,464.0,232.0,1075.0,21.090907173553894,39.814813340192096,0.2158139532876149,10885.0,1170,9715.0,0.0,0.0,0.04262746899011231,0.19829059812111913,0.11065362839828578,79.78844062704222,1592.0,1592.0,0,0,0,1,31,0.3548386982310097
127_4_3152.0,mcts,15,56,0.5333333307936509,7.466666168888922,862.0,431.0,3508.0,28.733331417777908,62.64285602423472,0.12286202961149885,10885.0,1170,9715.0,0.0,0.0,0.0791915479945621,0.368376068061217,0.3610910962057549,386.1988742961776,3152.0,3152.0,0,0,0,1,31,0.4838709521331951
127_4_3215.0,ga_meta,7,9,0.4285714183673472,2.571428204081685,168.0,84.0,139.0,11.99999828571453,15.444442728395254,0.6043165424149889,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.01057002642440103,0.06736166794918871,0.009489997951151088,1967.071235945644,3215.0,3215.0,1,1,1,0,36,0.19444443904321004
128_0_1577.0,mip,7,8,0.3809523718820864,2.28571395918372,256.0,128.0,326.0,18.28571167346976,40.74999490625064,0.3926380356054048,10495.0,1133,9362.0,0.0,0.0,0.024392567887146967,0.11297440413682752,0.03482161930839333,332.40387716900864,1577.0,1577.0,0,0,0,1,31,0.22580644432882438
128_0_2127.0,mip,24,159,0.5760869554781033,13.24999944791669,1880.0,940.0,15394.0,39.166665034722286,96.8176094539773,0.06106275171748325,10495.0,1133,9362.0,0.0,0.0,0.17913292042123555,0.8296557803798271,1.6443067718816164,2355.584159444432,2127.0,2127.0,0,0,0,1,31,0.7741935234131121
128_0_3150.0,ga_meta,10,19,0.42222221753086425,3.799999620000038,142.0,71.0,325.0,7.0999992900000715,17.105262257617774,0.21846153778934913,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,0.028281218875068466,0.09916201103468993,0.07549361206144166,1619.9815287615754,3150.0,3150.0,1,1,0,1,31,0.3225806347554634
128_0_3196.0,mcts,18,81,0.5294117629757785,8.999999500000028,870.0,435.0,4646.0,24.16666532407415,57.358023983234276,0.09362892809004973,10495.0,1133,9362.0,0.0,0.0,0.08289661742897603,0.3839364515587498,0.49626148253618224,2820.6358427817754,3196.0,3196.0,0,0,0,1,31,0.5806451425598341
128_1_1592.0,mcts,15,55,0.5238095213151928,7.333332844444477,576.0,288.0,2175.0,19.199998720000085,39.5454538264463,0.13241379304256837,9881.0,1235,8646.0,0.0,0.0,0.05829369496424515,0.233198380377977,0.2515614156544574,264.504428927572,1592.0,1592.0,0,0,0,1,31,0.4838709521331951
128_1_3199.0,mcts,7,11,0.5238095113378688,3.142856693877615,98.0,49.0,235.0,6.999999000000143,21.36363442148778,0.20851063741059303,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,0.01905502624556581,0.06472919410207505,0.053579571351213044,22.717319376017116,3199.0,3199.0,1,1,0,1,31,0.22580644432882438
