v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity
4,4,368.1529652096488,624.0,78.0,157.0,6769.0,987,5782.0,0.650990099009901,0.605808562857922,16,36,167141.44620518055,86515.94682426746,20,0.2,19.5,39.2499999901875,0.6666666665555555,235.0,0.4968152866210394,0.3526824136941762,0.650990099009901,0.605808562857922,0.5714285714081633,1,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.6283993309339115,156.66666664055555,0.4968152740906937,0,0,1,0.3943753763159244,28.80425519657764,1.074578776767469,0.04518153615197906,0.1707021791472324,0.029246802927488404,0.015934733224490658,64.63166181787254,13.823529411764707,1.341880272506852,0.49681528345977527,1.9578533569626249
8,13,502.5578276427101,1682.0,841.0,3244.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,105.125,249.53846151926624,0.4642857142691327,4085.0,0.2592478421700804,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1896.607142789407,0.4212777418706888,2,0,1,0.0,2.2526315783959285,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,38.904761904761905,1.102089338806218,0.2592478420902442,0.7488751796726525
8,12,2216.1445591984884,1810.0,905.0,3003.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,113.125,250.24999997914583,0.4285714285561224,3908.0,0.301365301365201,0.0763125179305728,0.0,0.0,0.0,0,mip,mip,mip,pl_rank,mip,1,0.0,1674.8571427973266,0.4520479502792373,2,0,1,0.0,2.4715967240349035,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,40.28865979381443,0.9480662898489798,0.30136530126494665,0.9950189450457656
5,5,201.63903511487771,256.0,32.0,60.0,8201.0,4656,3545.0,0.0447271235125154,0.234341252699784,7,45,59886.79342911868,18550.79123056875,31,0.1612903225806451,6.4,11.9999999976,0.49999999995,92.0,0.5333333333244444,0.215740652194702,0.0447271235125154,0.234341252699784,0.2499999999910714,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.1395341881061497,45.9999999954,0.5333332889955593,1,0,1,0.0104814101535808,89.14130337889888,0.19086239462678264,0.1896141291872686,1.3133991533671654,0.1487066532910768,0.040907475896191814,66.45974526535211,3.5384615384615383,0.9374998532343978,0.5333333244444446,1.4163803315972179
2,1,2644.2092578954366,44.0,11.0,15.0,8528.0,4712,3816.0,0.0332375871973738,0.1758099352051836,8,61,148075.71844214445,68749.44070528135,31,0.064516129032258,5.5,14.999999985,0.999999999,26.0,0.7333333332844444,0.1844697331930763,0.0332375871973738,0.1758099352051836,0.2857142857040816,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1045237612012787,25.999999974,0.3666666425888905,0,0,1,0.0058434980515469,327.99998738461585,0.18905301401521596,0.1425723480078098,1.2348008382508384,0.11627206501009871,0.026300282997711096,73.12143016189398,8.666666666666666,2.7272722259505042,0.7333332844444478,5.779037328000473
7,10,28.754254294835015,1270.0,635.0,2632.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,90.71428571428572,263.19999997368,0.4761904761678004,3267.0,0.2412613981762001,0.0763125179305728,0.0,0.0,0.0,0,d_round,d_round,d_round,pl_rank,d_round,1,0.0,1555.714285640204,0.3446591389768161,1,0,1,0.0,2.956535046539169,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,46.014084507042256,1.381627281153435,0.24126139808462713,0.389806284950098
10,19,365.9560913452528,1076.0,538.0,1967.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.625,53.8,103.52631578402492,0.4222222222128395,2505.0,0.2735129639042839,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,pl_rank,mip,pl_rank,mip,4,0.0,1057.6666666431631,0.5196746264260204,2,0,1,0.0,3.556487024528349,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.115183246073299,0.8124741690588289,0.27351296376537215,0.6819565695601525
5,4,407.50758511735296,454.0,227.0,302.0,10661.0,1774,8887.0,0.3303133257833144,0.3935858068918457,4,22,458038.52567190473,215571.51252707973,16,0.3125,45.4,75.499999981125,0.39999999996,529.0,0.7516556291365839,-0.0195084632303719,0.3303133257833144,0.3935858068918457,0.1428571428520408,2,d_round,mip,d_round,pl_rank,d_round,2,0.36194956633758,211.59999997884,0.6013244954970265,1,0,1,0.1300066368555548,20.153119054530965,0.8392388159344013,0.06327248110853129,0.1996174186790123,0.06450682997973146,-0.0012343488712001833,99.86452078901948,25.19047619047619,0.6651982230007,0.751655626650147,1.8077349395385833
6,8,1839.2739218415477,706.0,353.0,902.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,58.833333333333336,112.74999998590624,0.5333333332977778,1255.0,0.3913525498887014,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,ga_meta,mip,pl_rank,sa_meta,5,0.0,669.3333332887111,0.5218033952894378,1,0,1,0.0,7.098804775220075,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,25.612244897959183,1.0220962997118097,0.39135254945526327,1.5690982453697249
9,21,129.32078960170017,1006.0,503.0,2008.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5625,55.888888888888886,95.61904761449432,0.5833333333171297,2511.0,0.2504980079680027,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mcts,pl_rank,pl_rank,2,0.0,1464.7499999593126,0.5844953458407137,2,0,1,0.0,3.5479888476511396,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.215789473684211,0.9980119104971046,0.25049800784337745,0.7116229482185411
8,18,275.9244271557935,1378.0,689.0,4487.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.4,86.125,249.277777763929,0.6428571428341837,5176.0,0.1535547136170818,-0.6547767045997896,0.0,0.0,0.0,1,sa_meta,sa_meta,sa_meta,pl_rank,sa_meta,1,0.0,3327.4285713097347,0.3454981042717092,2,0,1,0.0,3.343122101363384,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,35.69655172413793,1.860667612478449,0.15355471358289396,0.5551408916046141
3,2,454.42989103763665,480.0,32.0,31.0,8295.0,4608,3687.0,0.0545752974969224,0.2036717062634989,10,63,45897.4189948013,28629.083135371107,31,0.0967741935483871,10.666666666666666,15.49999999225,0.6666666664444444,63.0,1.0322580644828303,0.2067514583532561,0.0545752974969224,0.2036717062634989,0.357142857130102,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1291235018802106,41.999999986,0.6881719989566452,0,0,1,0.0111154439610362,131.66666457671965,0.2679558714475779,0.14909640876657648,1.2497965822484958,0.11827050881885359,0.030825899947722883,70.58245289281248,9.0,0.9687499083724045,1.0322580312174827,4.212467465719201
3,2,589.4762948660839,20.0,10.0,17.0,8693.0,4823,3870.0,0.0104636848584325,0.1641468682505399,3,15,0.0,0.0,16,0.1875,3.3333333333333335,8.49999999575,0.6666666664444444,27.0,0.588235294083045,0.1686908291096872,0.0104636848584325,0.1641468682505399,0.1071428571390306,2,ga_meta,pl_rank,pl_rank,pl_rank,pl_rank,3,0.0873052765544862,17.999999994,0.3921568168050803,0,0,1,0.0017175810998722,321.9629510384092,0.06374548125390038,0.1536831833921074,1.246253229652131,0.1277582397654767,0.025924943626630708,73.5703208677241,3.857142857142857,1.6999994885834866,0.588235259515573,2.5023252894732155
2,1,395.2576051035168,12.0,6.0,26.0,8875.0,4820,4055.0,0.0110791957324579,0.1241900647948164,4,20,53755.03429407828,12648.243363312537,16,0.125,3.0,25.999999974,0.999999999,32.0,0.230769230760355,0.1512862197571005,0.0110791957324579,0.1241900647948164,0.1428571428520408,2,d_round,pl_rank,mcts,pl_rank,mcts,4,0.0676346302636371,31.999999967999997,0.1153846110621303,0,0,1,0.0013759260358883,277.3437413330081,0.0892108925127787,0.1131108690623585,1.1886559799781367,0.0959987532684739,0.017112115793884587,78.71141037071568,10.666666666666666,8.666663760445413,0.23076922189349144,1.3804764257274074
5,4,273.5515138601787,910.0,455.0,1203.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,91.0,300.74999992481247,0.39999999996,1658.0,0.3782211138816473,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,rw_rank_bfs,4,0.0,663.19999993368,0.3025768901751392,1,0,1,0.0,10.436670681280656,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,78.95238095238095,1.3219780069880989,0.37822111356756344,0.8495056368200066
8,11,119.96176129242878,1664.0,832.0,3489.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,104.0,317.18181815298345,0.3928571428431122,4321.0,0.2384637431928236,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1697.535714225088,0.3278876458862814,2,0,1,0.0,2.129599629222495,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,48.550561797752806,1.19814559272326,0.23846374312454466,0.44925052591643566
6,8,1254.2009243439702,423.0,141.0,389.0,13306.0,2219,11087.0,0.1491564417177914,0.1892504570383912,4,16,1525108.3240022678,664726.4899023043,20,0.3,23.5,48.624999993921875,0.5333333332977778,530.0,0.3624678663229757,-0.2724490771731853,0.1491564417177914,0.1892504570383912,0.1428571428520408,1,ga_meta,mip,ga_meta,pl_rank,ga_meta,4,0.1692034493780913,282.66666664782224,0.4832904785531521,1,0,1,0.0282279247653121,25.10566032998932,0.7881389345791605,0.04009401532059978,0.20014431314150408,0.051017592794864744,-0.010923577474264963,127.725090321441,10.816326530612244,1.1035460521198606,0.36246786539211345,1.3793209009966207
7,12,518.6225517185468,1418.0,709.0,2699.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,101.28571428571428,224.9166666479236,0.5714285714013605,3408.0,0.2626898851425481,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1947.4285713358363,0.450325515422731,1,0,1,0.0,2.700117370099731,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,40.09411764705882,1.2689233535492097,0.2626898850453168,0.9386439007276435
4,5,418.5856294806696,822.0,411.0,1128.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,102.75,225.59999995488,0.8333333331944445,1539.0,0.3643617021273365,0.0763125179305728,0.0,0.0,0.0,0,d_round,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,3,0.0,1282.49999978625,0.4554521257318168,0,0,1,0.0,6.276153342250712,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,73.28571428571429,1.8296836798188123,0.36436170180464383,1.8337315267496568
6,10,386.7745324892392,298.0,149.0,500.0,8038.0,1446,6592.0,0.4455521472392638,0.5179524680073126,11,36,0.0,0.0,20,0.3,24.833333333333332,49.999999995,0.6666666666222222,649.0,0.297999999999404,0.2313282968346561,0.4455521472392638,0.5179524680073126,0.3928571428431122,1,mcts,mcts,mcts,pl_rank,mcts,2,0.4817523076232882,432.6666666378222,0.4966666567830001,1,0,1,0.2307748342885342,12.385207993243132,0.8602165537251955,0.07240032076804886,0.21935679608322864,0.05565207787449333,0.016748242893555525,74.56046221666423,10.639344262295081,1.3422818249193,0.297999999404,1.1841375816041024
8,14,344.7172659957731,672.0,336.0,1045.0,8830.0,1137,7693.0,0.5620184899845917,0.4648347826086957,7,35,0.0,0.0,20,0.4,42.0,74.64285713752551,0.4999999999821428,1381.0,0.3215311004781612,0.1555895572343885,0.5620184899845917,0.4648347826086957,0.2499999999910714,1,mcts,pl_rank,sa_meta,rw_rank_bfs,sa_meta,4,0.5134266362966438,690.4999999753393,0.5626794183392231,2,0,1,0.2612457426140551,6.393917446492456,1.2090689034964108,0.09718370737589599,0.1477966982779414,0.08206293737488396,0.015120770001012033,79.71867863870838,12.221238938053098,0.888605420924391,0.3215311001707836,0.9397745232562627
5,5,1629.4604478949802,162.0,81.0,92.0,3713.0,700,3013.0,0.396551724137931,0.4185642609031261,10,16,0.0,0.0,16,0.3125,16.2,18.39999999632,0.49999999995,173.0,0.8804347825991257,0.6449268432628861,0.396551724137931,0.4185642609031261,0.357142857130102,2,mcts,pl_rank,pl_rank,rw_rank_bfs,pl_rank,3,0.4075579925205285,86.49999999135,0.8804347349350687,1,0,1,0.1659823793236534,21.462427621604466,0.9474071576850475,0.0220125367651951,0.23232658472209541,0.007816060917009603,0.014196475848185498,36.312674509908305,6.653846153846154,0.5679011993419012,0.8804347730387525,3.2561197644203252
4,3,347.7915241262213,90.0,45.0,69.0,8830.0,4767,4063.0,0.021953221173574,0.1224622030237581,5,14,0.0,0.0,16,0.25,11.25,22.999999992333333,0.4999999999166666,114.0,0.6521739130340264,0.1555895572343885,0.021953221173574,0.1224622030237581,0.178571428565051,2,ga_meta,sa_meta,mcts,pl_rank,mcts,4,0.072207712098666,56.9999999905,0.4891304136791124,0,0,1,0.0026884398283836,77.45613967143737,0.17926381665286864,0.1005089818501841,1.173270981744211,0.08487083386603476,0.015638147984149333,79.42505690262874,8.76923076923077,1.0222221308469217,0.6521739035916826,1.909067736059392
6,6,361.70860305779536,1780.0,178.0,319.0,9107.0,1296,7811.0,0.5417256011315417,0.4674802290700846,15,36,377262.07298928057,179769.1757197243,20,0.3,29.666666666666668,53.16666665780556,0.3999999999733333,497.0,0.5579937304057744,0.1291001243186382,0.5417256011315417,0.4674802290700846,0.5357142856951531,1,ga_meta,mip,ga_meta,rw_rank_bfs,ga_meta,3,0.5046029151008131,198.79999998674668,0.5579937200053429,1,0,1,0.2532460081101023,18.32394362510273,1.158817867851388,0.0742453720614571,0.16591985659122777,0.06466028529823943,0.009585086763217659,84.3084739663631,13.432432432432432,0.7168539082533888,0.5579937286583269,1.3154366873789796
5,6,48.05527667066079,301.0,43.0,78.0,8720.0,4668,4052.0,0.0422650800164136,0.1248380129589632,7,63,13551.588021126345,5814.688477149955,31,0.1612903225806451,8.6,12.999999997833331,0.59999999994,121.0,0.5512820512749835,0.1661088266233145,0.0422650800164136,0.1248380129589632,0.2499999999910714,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.0835515464876884,72.59999999274,0.6615384107611479,1,0,1,0.0052762886068006,72.06611510689162,0.3385566660183935,0.0825729329425496,1.1520236917196387,0.06885683994061705,0.013716093001932545,79.99964024740967,3.903225806451613,0.9069766384817861,0.5512820442143328,1.2876673350638033
6,6,408.0092834649193,462.0,231.0,512.0,8621.0,1336,7285.0,0.485362095531587,0.4932173913043478,5,36,0.0,0.0,20,0.3,38.5,85.3333333191111,0.3999999999733333,743.0,0.4511718749991188,0.1755761690733479,0.485362095531587,0.4932173913043478,0.178571428565051,1,mcts,pl_rank,mcts,rw_rank_bfs,rw_rank_bfs,3,0.4892897434179674,297.1999999801867,0.451171869788025,1,0,1,0.2393890265961009,11.602960953428047,0.9840713649140611,0.007855295772760784,0.1833905284580109,0.006476093034041381,0.0013792027387194024,85.53279495143029,20.08108108108108,0.8865800633451641,0.45117187411880494,1.0852917532182897
9,22,1917.6502648004457,686.0,343.0,1874.0,10035.0,1855,8180.0,0.2997357493393733,0.4418287273967929,3,23,0.0,0.0,16,0.5625,38.111111111111114,85.18181817794628,0.6111111110941359,2217.0,0.1830309498398169,0.0403557425647891,0.2997357493393733,0.4418287273967929,0.1071428571390306,2,rw_rank_bfs,rw_rank_bfs,rw_rank_bfs,pl_rank,rw_rank_bfs,1,0.3707822383680831,1354.8333332956993,0.4474089832655059,2,0,1,0.1324318646859394,4.526387007430588,0.6783965196397715,0.1420929780574196,0.2267726161091965,0.13635871041467015,0.005734267642749451,86.09096965193794,11.140703517587939,1.3658891768883037,0.183030949742246,0.8455333300938915
10,27,179.6469537355471,654.0,327.0,2025.0,9350.0,1166,8184.0,0.5508474576271186,0.4306782608695652,7,35,0.0,0.0,20,0.5,32.7,74.99999999722222,0.5999999999866668,2352.0,0.1614814814814017,0.1058621019412833,0.5508474576271186,0.4306782608695652,0.2499999999910714,1,mcts,mcts,mip,rw_rank_bfs,mip,6,0.4907628592483419,1411.1999999686402,0.435999994202815,2,0,1,0.2372380250552689,3.9753401343642265,1.2790201611169465,0.12016919675755344,0.14247311826216114,0.10744783300020319,0.012721363757350253,82.26418010316875,8.678966789667896,1.376146746825278,0.16148148140173754,0.5034874318261021
5,4,1171.7685042736523,332.0,166.0,303.0,10161.0,1728,8433.0,0.347678369195923,0.4245649948822927,4,21,0.0,0.0,16,0.3125,33.2,75.7499999810625,0.39999999996,469.0,0.5478547854767398,0.0283063976283829,0.347678369195923,0.4245649948822927,0.1428571428520408,2,mip,mip,mip,pl_rank,mip,1,0.3861216820391078,187.59999998124,0.4382838227064842,1,0,1,0.1476120650383509,21.665245156364083,0.8189030053909849,0.07688662568636973,0.20490928492767588,0.07471024228738671,0.0021763833989830194,93.79754996400797,22.333333333333332,0.9126505746007358,0.5478547836704463,1.5487027469717758
4,4,341.9569719968636,340.0,34.0,59.0,9094.0,4759,4335.0,0.0235945835043085,0.0637149028077753,6,63,83095.54419523786,31801.998395708317,31,0.1290322580645161,8.5,14.7499999963125,0.6666666665555555,93.0,0.5762711864309107,0.1303433107009658,0.0235945835043085,0.0637149028077753,0.2142857142780612,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.0436547431560419,61.99999998966666,0.5762711475155154,0,0,1,0.0015033265947669,97.78494518510811,0.37030917658800305,0.040120319303466795,1.0978085349255342,0.034890904059073066,0.005229415244393729,87.29145816254272,5.470588235294118,1.1568626085145297,0.5762711766733699,2.2426957031995474
7,10,238.7931526242663,1520.0,760.0,2184.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,108.57142857142856,218.39999997816,0.4761904761678004,2944.0,0.3479853479851886,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1401.9047618380046,0.4971219234668672,1,0,1,0.0,5.877717389307841,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,41.46478873239437,0.9578947278779871,0.34798534782601404,0.9080390464023862
3,2,762.4101824924626,767.0,59.0,114.0,8077.0,1287,6790.0,0.5449080622347949,0.5370875374965912,16,36,131896.96157119604,131896.96157119604,20,0.15,19.666666666666668,56.9999999715,0.6666666664444444,173.0,0.5175438596445829,0.2275987376876733,0.5449080622347949,0.5370875374965912,0.5714285714081633,1,ga_meta,ga_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.5409977998656931,115.33333329488887,0.3450292338854521,0,0,1,0.2926633293077252,46.68786100180427,1.0145590981603352,0.007820524738203716,0.18954344621656208,0.006040583179733328,0.0017799415584703875,80.13833621689528,24.714285714285715,1.9322032899727137,0.5175438551092645,2.2902335269092164
6,10,237.66983619372473,466.0,233.0,903.0,9283.0,1565,7718.0,0.3971494607087827,0.463095652173913,5,36,0.0,0.0,20,0.3,38.833333333333336,90.29999999097,0.6666666666222222,1136.0,0.2580287929122281,0.1122692932963564,0.3971494607087827,0.463095652173913,0.178571428565051,1,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,4,0.4301225564413479,757.3333332828444,0.4300479834680918,1,0,1,0.1839181885174515,8.171654922384105,0.8575951884869938,0.06594619146513031,0.20277273902529505,0.058542459153753924,0.0074037323113763905,86.70821504629195,18.62295081967213,1.5502145520966208,0.25802879262676764,0.9418190548601549
6,6,359.01991616372993,642.0,321.0,647.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,53.5,107.83333331536112,0.3999999999733333,968.0,0.4961360123639936,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mcts,pl_rank,pl_rank,2,0.0,387.1999999741867,0.4961360078464976,1,0,1,0.0,9.203512387186452,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,26.16216216216216,0.8062305143371659,0.4961360115979351,1.168134251656713
3,2,9.251384125191588,42.0,21.0,39.0,7947.0,4274,3673.0,0.0481069042316257,0.168816474315456,6,63,0.0,0.0,31,0.0967741935483871,7.0,19.49999999025,0.6666666664444444,60.0,0.5384615384477318,0.2400306015109495,0.0481069042316257,0.168816474315456,0.2142857142780612,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.1084616892735408,39.999999986666666,0.3589743407449056,0,0,1,0.0081212379626143,132.44999779250006,0.2849640087715807,0.12070957008383029,1.1636264630646267,0.0917355793684804,0.0289739907153499,69.877210465438,8.571428571428571,1.8571425902891536,0.5384615246548328,0.8354814936233129
4,3,395.7262360521081,300.0,25.0,58.0,8403.0,4669,3734.0,0.0420599097250717,0.1935205183585313,8,63,108824.71491432971,32845.277592324965,31,0.1290322580645161,6.25,19.333333326888887,0.4999999999166666,83.0,0.4310344827511891,0.1964234484077651,0.0420599097250717,0.1935205183585313,0.2857142857040816,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.1177902140418015,41.499999993083335,0.3232758454555597,0,0,1,0.0081394555321089,101.24096263565106,0.2173397050717048,0.1514606086334596,1.2504017136447774,0.12171019358773653,0.02975041504572305,71.30276505653039,6.384615384615385,1.5466664184267058,0.43103447532699185,1.289492771548115
7,11,267.9493969353467,1338.0,669.0,2898.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,95.57142857142856,263.45454543059503,0.5238095237845805,3567.0,0.2308488612835642,-0.6229320072678588,0.0,0.0,0.0,2,mcts,pl_rank,mcts,rw_rank_bfs,pl_rank,2,0.0,1868.4285713395984,0.3627624949589021,1,0,1,0.0,4.757779645428153,0.0,0.0,0.18059130433526321,0.0,-0.0,169.71,45.73076923076923,1.4439461730322252,0.2308488612039859,0.6764944061332763
2,1,1065.3055150078635,36.0,12.0,3.0,8587.0,4744,3843.0,0.0266721378744357,0.1699784017278617,7,63,15979.582725117953,15979.582725117953,31,0.064516129032258,6.0,2.999999997,0.999999999,15.0,3.9999999986666666,0.1788275796117433,0.0266721378744357,0.1699784017278617,0.2499999999910714,0,d_round,ga_meta,d_round,pl_rank,pl_rank,3,0.0983252698011487,14.999999985,1.9999993353335543,0,1,0,0.0045336873665617,572.4666285022248,0.15691394135589437,0.14330626385342599,1.2344522505244726,0.11767915154531595,0.025627112308110028,73.56429112290633,5.0,0.4999999156666808,3.999998666667111,27.887820615250398
6,5,566.9734909058881,1130.0,565.0,1350.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,94.16666666666669,269.999999946,0.3333333333111111,1915.0,0.4185185185182085,0.0763125179305728,0.0,0.0,0.0,0,d_round,d_round,d_round,pl_rank,d_round,1,0.0,638.3333332907778,0.3487654308767947,1,0,1,0.0,5.043864227131141,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,61.774193548387096,0.9557522019849322,0.4185185182085048,0.884758575713399
8,15,627.4342680199173,1626.0,813.0,3293.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.4,101.625,219.53333331869777,0.5357142856951531,4106.0,0.2468873367749022,-0.6547767045997896,0.0,0.0,0.0,1,sa_meta,sa_meta,sa_meta,pl_rank,sa_meta,1,0.0,2199.642857064299,0.4629137543753169,2,0,1,0.0,4.214320505549361,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,33.93388429752066,1.1572658468667778,0.24688733670000385,0.8521887051782614
6,9,1012.35672716458,284.0,142.0,476.0,8919.0,1251,7668.0,0.5576379066478077,0.4772293427870193,15,36,0.0,0.0,20,0.3,23.666666666666668,52.88888888301234,0.59999999996,618.0,0.2983193277304657,0.1470785120015301,0.5576379066478077,0.4772293427870193,0.5357142856951531,1,mip,mip,mip,rw_rank_bfs,sa_meta,2,0.5174336247174135,370.79999997528,0.4474789831856215,1,0,1,0.2661211717026625,14.432038811598645,1.1684879536183916,0.08040856386078837,0.16314553988482713,0.06858219193596361,0.011826371924824762,82.01836018925628,11.236363636363636,1.3408450135287393,0.29831932710437115,1.2388050629282181
4,4,596.6821307477655,238.0,34.0,23.0,8235.0,4359,3876.0,0.0291759465478841,0.1228784792939579,6,63,68618.44503599303,34010.881452622634,31,0.1290322580645161,8.5,5.7499999985625,0.6666666665555555,57.0,1.4782608695009452,0.2124892416563067,0.0291759465478841,0.1228784792939579,0.2142857142780612,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.076027212920921,37.99999999366666,1.4782606128459803,0,1,0,0.0035850959437657,144.47368167590034,0.23743546697563772,0.09370253274607379,1.1246130028058274,0.07379175262158533,0.019910780124488464,74.63359642836082,3.3529411764705883,0.4509803389124438,1.4782608052930084,6.300406027532135
9,18,64.29011561675306,692.0,346.0,1509.0,9350.0,1166,8184.0,0.5508474576271186,0.4306782608695652,7,35,0.0,0.0,20,0.45,38.44444444444444,83.83333332867592,0.4999999999861111,1855.0,0.2292909211396757,0.1058621019412833,0.5508474576271186,0.4306782608695652,0.2499999999910714,1,mcts,pl_rank,pso_meta,rw_rank_bfs,pso_meta,4,0.4907628592483419,927.4999999742362,0.4585818368349711,2,0,1,0.2372380250552689,5.040431264129147,1.2790201611169465,0.12016919675755344,0.14247311826216114,0.10744783300020319,0.012721363757350253,82.26418010316875,11.38036809815951,1.0903178906234148,0.22929092098787876,0.47908511164357265
5,6,22.28006852294926,284.0,142.0,292.0,9625.0,4944,4681.0,0.0,0.0,0,8,0.0,0.0,16,0.3125,28.4,48.66666665855555,0.59999999994,434.0,0.4863013698613483,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,260.39999997396,0.5835616319418843,1,0,1,0.0,22.177419303738667,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,14.0,1.0281689776071954,0.48630136819759806,0.9184086048620158
4,3,202.32642150204768,174.0,87.0,207.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.25,21.75,68.999999977,0.4999999999166666,294.0,0.4202898550704334,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,146.9999999755,0.3152173868410524,0,0,1,0.0,32.73809512674117,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,22.615384615384617,1.5862068228295712,0.420289853042078,1.1168809243298312
