v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity,graph_avg_degree,graph_degree_variance,graph_degree_max,graph_degree_min,graph_clustering_coeff,graph_diameter,graph_avg_shortest_path,graph_density,graph_num_components,complexity_network_stress,vnr_size_resource_ratio,graph_bottleneck_load,placement_difficulty,rank_friendly_indicator,exact_friendly_indicator
4,4,172.1880982922502,80.0,40.0,47.0,8824.0,4770,4054.0,0.0213377102995486,0.1244060475161986,4,19,43219.2126713548,14980.364551425768,16,0.25,10.0,11.7499999970625,0.6666666665555555,87.0,0.8510638297691263,0.1561633355646935,0.0213377102995486,0.1244060475161986,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,4,0.0728718789078736,57.99999999033333,0.851063757569042,0,0,1,0.0026545402014125,101.42528619051396,0.1715152857137799,0.10306833721665,1.1766156879189404,0.0869728418857913,0.0160954953308587,79.1452499240028,5.117647058823529,0.783333254673619,0.8510638116794934,2.924469943966562,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.312326671129387,0.009858356940509915,12,0.2082177807182217,1.7938633255667,29.41333333333333
4,4,478.8629233183817,884.0,442.0,903.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,110.5,225.7499999435625,0.6666666665555555,1345.0,0.4894795127347846,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,rw_rank_bfs,4,0.0,896.6666665172222,0.4894795106894595,0,0,1,0.0,12.865427499728304,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,79.11764705882354,1.3619909373330383,0.4894795121932674,2.014534673061908,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,-1.3095534091995793,0.0777232013868824,0,-0.8730356059875469,2.0,57.67999999999999
5,6,146.21216106535908,420.0,35.0,112.0,15959.0,2474,13485.0,0.105244122965642,0.0622392211404728,12,36,44156.07264173844,21493.187676607784,20,0.25,7.0,18.666666663555556,0.59999999994,147.0,0.3124999999972098,-0.526154728889739,0.105244122965642,0.0622392211404728,0.4285714285561224,1,ga_meta,mip,mcts,pl_rank,mcts,5,0.0837416720530574,88.19999999118,0.3749999799732153,1,0,1,0.0065503122429937,108.56462511180528,1.6909342710738726,0.0430049018251692,0.1834631071424944,0.0656321342859209,-0.0226272324607517,152.72684771772126,4.741935483870968,1.5999997710019376,0.3124999972098214,0.9359765284259354,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,-0.526154728889739,0.009210526315789473,36,-0.3156928373022741,2.296788235619594,79.795
8,16,1208.2848512596463,874.0,437.0,1802.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5,54.625,112.62499999296094,0.5714285714081633,2239.0,0.2425083240842161,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,pl_rank,mip,pl_rank,mip,4,0.0,1279.4285713828776,0.4850166438925409,2,0,1,0.0,3.979008484154083,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,17.356589147286822,1.1781627766161884,0.2425083239497734,0.98358388983798,4.5,1.25,6,3,0.625,3,1.3928571428571428,0.6428571428571429,1,0.4441044276561153,0.25129068462401793,0,0.2537739586515739,4.5,22.2725
6,8,236.10352458957144,258.0,129.0,432.0,9244.0,4863,4381.0,0.016383495145631,0.064088869899594,1,8,0.0,0.0,16,0.375,21.5,53.99999999325,0.5333333332977778,561.0,0.2986111111104199,0.1159988524433394,0.016383495145631,0.064088869899594,0.0357142857130102,2,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.0402361825226125,299.19999998005335,0.398148140824803,1,0,1,0.0010499996888889,16.477718330699254,0.2556331471931227,0.047705374753963,1.110020543001593,0.0421716060271238,0.0055337687268391,88.03011515774367,11.448979591836734,1.339534821160241,0.2986111104198817,0.8709087588662325,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.2319977048866788,0.06068144943212547,4,0.12373210926464656,3.17431541748679,30.813333333333333
7,9,694.2953355693655,1174.0,587.0,2622.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,83.85714285714286,291.333333300963,0.4285714285510204,3209.0,0.2238749046528513,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1375.2857142202245,0.2878391621691801,1,0,1,0.0,5.392334058774592,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,50.140625,1.4889267281750982,0.2238749045675534,0.6279054661449132,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,-1.3095534091995793,0.18543773475874026,0,-0.5612371753445227,3.142857142857143,57.67999999999999
4,3,673.7244084316038,818.0,409.0,756.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,102.25,251.999999916,0.4999999999166666,1165.0,0.5410052910045754,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,582.4999999029167,0.4057539667790847,0,0,1,0.0,7.89871243957192,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,89.61538461538461,1.232273825963092,0.5410052902896756,1.7621365528733324,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,0.3600459022664244,0.12658915571009455,0,0.18002295110320835,1.5,23.005
2,1,16.428496961639247,286.0,22.0,5.0,7720.0,4280,3440.0,0.0467706013363028,0.2215433355962888,9,63,443.5694179642597,443.5694179642597,31,0.064516129032258,11.0,4.999999995,0.999999999,27.0,4.39999999912,0.2617385483408243,0.0467706013363028,0.2215433355962888,0.3214285714170918,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.1341569684662958,26.999999973,2.1999995622000874,0,1,0,0.0103617150278887,285.9259153360772,0.2111117001047183,0.174772734259986,1.244186046149946,0.1290279725052206,0.0457447617547653,63.70754491512908,9.0,0.4545454123140534,4.399999120000176,12.575669126003534,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.2617385483408243,0.003496956352804041,9,0.26173854807908575,0.825227265740014,38.6
6,8,1720.4719555422344,986.0,493.0,2246.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.375,82.16666666666667,280.74999996490624,0.5333333332977778,2739.0,0.2195013357078274,-0.6229320072678588,0.0,0.0,0.0,2,mcts,mcts,mcts,rw_rank_bfs,mcts,1,0.0,1460.7999999026133,0.2926684466046984,1,0,1,0.0,6.19605695283094,0.0,0.0,0.1805913043352632,0.0,-0.0,169.71,55.89795918367347,1.822312350697632,0.2195013356101953,0.8722614308762773,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,-1.2458640145357176,0.1613834551025218,0,-0.6644608077080854,3.3333333333333335,56.57
8,13,334.55686024872097,664.0,332.0,1083.0,12023.0,2042,9981.0,0.2134052388289676,0.3056695652173913,2,13,0.0,0.0,20,0.4,41.5,83.30769230128402,0.4642857142691327,1415.0,0.3065558633422839,-0.1497561442096202,0.2134052388289676,0.3056695652173913,0.0714285714260204,1,mcts,pl_rank,pso_meta,rw_rank_bfs,sa_meta,5,0.2595374020231794,656.9642856908227,0.4981532719903116,2,0,1,0.065231486567964,8.496819781981046,0.6981543632675097,0.0922643263884236,0.2045887185447762,0.1060814761564519,-0.0138171497680282,109.13706003831982,13.476190476190476,0.9320137468000248,0.3065558630595051,0.8277587314638136,4.0,0.5,5,3,0.425,3,1.4642857142857142,0.5714285714285714,1,-0.44926843262886057,0.11768130405854957,10,-0.20858891514166422,3.6309426944463055,30.0575
4,5,146.2753017744914,936.0,468.0,1240.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.25,117.0,247.9999999504,0.8333333331944445,1708.0,0.3774193548384053,-0.6229320072678588,0.0,0.0,0.0,2,mcts,mcts,mcts,rw_rank_bfs,pl_rank,2,0.0,1423.3333330961111,0.4717741917404267,0,0,1,0.0,9.93618266397179,0.0,0.0,0.1805913043352632,0.0,-0.0,169.71,81.33333333333333,1.7663817506368131,0.3774193545343391,1.570160014430131,3.0,0.0,3,3,1.0,1,1.0,1.0,1,-0.6229320072678588,0.10063634221069997,0,-0.5191100059700307,3.0,84.855
4,5,41.48762711390137,40.0,20.0,84.0,7988.0,4245,3743.0,0.05456570155902,0.1529757863770083,9,62,0.0,0.0,31,0.1290322580645161,5.0,16.79999999664,0.8333333331944445,104.0,0.2380952380924036,0.2361097829205317,0.05456570155902,0.1529757863770083,0.3214285714170918,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.1037707439680141,86.66666665222222,0.2976190299631529,0,0,1,0.0083472311052042,76.80769156915682,0.356692690775605,0.0984100848179883,1.1341170181314142,0.0751745010544219,0.0232355837635663,72.01900242473909,4.9523809523809526,2.7999994389734457,0.238095235260771,0.7438914496316512,3.0,0.0,3,3,1.0,1,1.0,1.0,1,0.2361097829205317,0.013017899611966454,27,0.1967581524009834,2.7047697455460353,39.94
8,16,271.8405369569273,658.0,329.0,1394.0,9946.0,1826,8120.0,0.3106832767081917,0.4459228932105084,3,23,0.0,0.0,16,0.5,41.125,87.12499999455468,0.5714285714081633,1723.0,0.2360114777616671,0.0488667877976475,0.3106832767081917,0.4459228932105084,0.1071428571390306,2,mip,mip,mip,pl_rank,mip,1,0.37830308495935,984.5714285362652,0.4720229501354073,2,0,1,0.1385407856218377,5.77248983994632,0.696718165226295,0.1352396165023167,0.2248768472629461,0.1286308908608627,0.0066087256414539,86.00906774267958,13.356589147286822,1.2105948466925174,0.2360114775925312,0.7564353314164023,4.5,1.25,6,3,0.625,3,1.3928571428571428,0.6428571428571429,1,0.1466003633929425,0.17321805569518448,18,0.08377163622154672,3.8914217257395753,24.865
6,7,1231.8602718285645,1098.0,122.0,323.0,7582.0,1084,6498.0,0.6166902404526167,0.5569948186528497,17,36,1130847.729538622,548177.8209637111,20,0.3,20.333333333333332,46.142857136265306,0.4666666666355555,445.0,0.377708978327004,0.2749354499378407,0.6166902404526167,0.5569948186528497,0.6071428571211734,1,ga_meta,mip,mip,rw_rank_bfs,mip,3,0.5868425295527332,207.66666665282224,0.4406604652292366,1,0,1,0.3434932686458875,17.038202208902916,1.1071721183547552,0.0596954217997669,0.1668205601466881,0.0432830341480188,0.0164123876517481,71.29389311914166,10.348837209302326,1.0590163411379627,0.3777089771587957,1.2544884861342205,3.0,0.6666666666666666,4,2,0.5,2,1.4,0.6,1,0.5498708998756814,0.05868389819332718,68,0.25660641992487754,2.8209137346006994,25.27333333333333
5,4,1007.232586330244,1568.0,112.0,147.0,7607.0,1062,6545.0,0.5927914110429449,0.5213893967093236,14,36,447211.2683306283,260873.23985953315,20,0.25,22.4,36.7499999908125,0.39999999996,259.0,0.7619047618995789,0.2725447068949029,0.5927914110429449,0.5213893967093236,0.4999999999821428,1,ga_meta,mip,ga_meta,pl_rank,ga_meta,4,0.5570904038761342,103.59999998964,0.6095237930905091,1,0,1,0.3090751561781497,29.37065625725615,1.136943478023872,0.0714020143336212,0.1622612681188294,0.0519417732653587,0.0194602410682624,70.63844876964143,12.333333333333334,0.6562499704734388,0.7619047567217364,2.10771936356059,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,0.5450894137898058,0.03404311251314406,42,0.21803576549411877,1.8571959713327577,25.356666666666662
6,9,13.83321706153306,750.0,375.0,976.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,62.5,108.44444443239506,0.59999999996,1351.0,0.3842213114750161,0.1480348092187051,0.0,0.0,0.0,2,mcts,mip,mip,pl_rank,mip,3,0.0,810.59999994596,0.5763319619626152,1,0,1,0.0,6.594374532498612,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,24.563636363636363,1.0410666498245218,0.3842213110817404,0.6217167406680911,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.2960696184374102,0.1516273849607183,0,0.17764177105060333,3.3333333333333335,29.696666666666665
5,6,312.008685853115,615.0,41.0,58.0,16384.0,2585,13799.0,0.0650994575045208,0.0404033379694019,7,36,54913.528710148246,30888.859899458388,20,0.25,8.2,9.666666665055557,0.59999999994,99.0,0.7068965517119501,-0.5667973606196806,0.0650994575045208,0.0404033379694019,0.2499999999910714,1,ga_meta,pl_rank,mip,pl_rank,mip,5,0.0527513977369613,59.39999999406,0.8482757744576785,1,0,1,0.0026302353831798,165.49494782328335,1.611199707165613,0.0246961195351189,0.1873324153788439,0.0386938149051724,-0.0139976953700535,159.79378777536613,3.193548387096774,0.7073169867239449,0.7068965395362666,2.4371945020577117,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,-0.5667973606196806,0.006042111687519072,21,-0.3400784163378005,2.3407293131157147,81.92
7,12,568.2643114888076,822.0,411.0,1308.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,58.714285714285715,108.99999999091666,0.5714285714013605,1719.0,0.3142201834859983,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,ga_meta,mip,pl_rank,rw_rank_bfs,5,0.0,982.2857142389388,0.5386631667937194,1,0,1,0.0,5.1826643367174725,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,20.223529411764705,1.0608272324017374,0.314220183246009,1.1391549722186558,3.7142857142857144,1.0612244897959184,5,2,0.7047619047619048,2,1.380952380952381,0.6190476190476191,1,0.2960696184374102,0.19292929292929292,0,0.16918263909903522,3.7142857142857144,29.696666666666665
3,3,577.4783943361335,432.0,48.0,193.0,7873.0,1141,6732.0,0.5965346534653465,0.5410417234796836,16,36,177863.34545552914,139172.2930350082,20,0.15,16.0,64.3333333118889,0.9999999996666666,241.0,0.2487046632111466,0.2471072009180452,0.5965346534653465,0.5410417234796836,0.5714285714081633,1,d_round,ga_meta,pl_rank,rw_rank_bfs,pl_rank,5,0.568788188472515,240.99999991966664,0.2487046594294612,0,0,1,0.3227501370262469,32.66804965697905,1.1025647838469574,0.0554929299856629,0.1694890076991252,0.0417802273861646,0.0137127025994982,74.36104162222877,24.1,4.02083307935071,0.24870466192381,1.5818614373594944,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2471072009180452,0.03060706121412243,32,0.2471072008356761,1.8890141400286742,39.365
3,3,692.8638822853046,1092.0,84.0,127.0,8527.0,1077,7450.0,0.5870398773006136,0.4552102376599635,15,36,173215.97057132615,146194.27916219927,20,0.15,28.0,42.33333331922222,0.9999999996666666,211.0,0.6614173228294377,0.1845653629147939,0.5870398773006136,0.4552102376599635,0.5357142856951531,1,ga_meta,sa_meta,ga_meta,pl_rank,ga_meta,4,0.5211250574802886,210.99999992966667,0.6614173074310873,0,0,1,0.2672265620618881,40.41232208335392,1.289598825192282,0.1318296396406501,0.1445637583698572,0.107498454357447,0.024331185283203,74.02888662784176,21.1,1.5119047069002287,0.6614173176266354,4.327174547528853,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.1845653629147939,0.02474202626641651,30,0.1845653628532721,1.7363407207186998,42.635
5,5,1709.8283048658066,117.0,13.0,99.0,8497.0,4477,4020.0,0.0028953229398663,0.0902919212491514,1,7,704449.2616047123,191500.77014497033,31,0.1612903225806451,2.6,19.79999999604,0.49999999995,112.0,0.1313131313118049,0.1874342545663192,0.0028953229398663,0.0902919212491514,0.0357142857130102,0,ga_meta,ga_meta,ga_meta,pl_rank,ga_meta,1,0.0465936220945088,55.9999999944,0.1313131247074179,1,0,1,0.0002614242708772,75.86607075119579,0.0320658906568881,0.0873965983092851,1.1136815917627658,0.0710154820535522,0.0163811162557328,77.54391104166004,4.3076923076923075,3.807690842053522,0.131313129986736,0.4887955957713016,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.1874342545663192,0.013179571663920923,3,0.09371712727378789,2.1902481640577154,42.485
5,4,67.13233421003828,232.0,29.0,81.0,8406.0,4384,4022.0,0.0236080178173719,0.0898393301651957,5,63,13896.393181477924,7384.55676310421,31,0.1612903225806451,5.8,20.2499999949375,0.39999999996,110.0,0.3580246913536046,0.1961365592426126,0.0236080178173719,0.0898393301651957,0.178571428565051,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.0567236739912838,43.9999999956,0.28641973901384,1,0,1,0.0021209285072406,76.41818112347109,0.2627775050911121,0.0662313123478238,1.090004972379412,0.0532409306297988,0.0129903817180249,78.49259588404193,5.238095238095238,1.3965514828643997,0.3580246869379668,0.6045536061257255,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,0.3922731184852252,0.013084334483168788,15,0.15690924737839917,1.8675373753043525,28.02
6,7,818.7806769524339,1304.0,652.0,1237.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,108.66666666666669,176.71428568904082,0.4666666666355555,1889.0,0.5270816491507461,0.0763125179305728,0.0,0.0,0.0,0,d_round,d_round,d_round,pl_rank,d_round,1,0.0,881.5333332745645,0.6149285872844246,1,0,1,0.0,5.11328745097232,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,43.93023255813954,0.7588956983787627,0.5270816487250755,1.6502314267639844,3.0,0.6666666666666666,4,2,0.5,2,1.4,0.6,1,0.1526250358611456,0.19554865424430642,0,0.07122501673045294,3.0,32.196666666666665
3,2,170.43941274216854,704.0,88.0,117.0,7341.0,1122,6219.0,0.6032531824611033,0.5760158167439324,17,36,51984.0208863614,34940.07961214455,20,0.15,29.333333333333332,58.49999997075,0.6666666664444444,205.0,0.7521367521303236,0.2979822128717605,0.6032531824611033,0.5760158167439324,0.6071428571211734,1,d_round,mip,d_round,rw_rank_bfs,ga_meta,4,0.5896344996025178,136.6666666211111,0.5014244931038548,0,0,1,0.3474833745987088,35.80975592287924,1.0472839766573667,0.0272373657171708,0.1804148576651527,0.0191211152079708,0.0081162505091999,71.41050498270249,29.285714285714285,1.329545408112088,0.752136745708233,2.579442924833853,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2979822128717605,0.027921547262326343,34,0.1986548085149554,1.9455252685656583,36.705
3,2,53.77437595390768,177.0,59.0,97.0,8027.0,1071,6956.0,0.589340490797546,0.4913345521023766,15,36,8388.802648809598,8388.802648809598,20,0.15,19.666666666666668,48.49999997575,0.6666666664444444,156.0,0.6082474226741418,0.2323802237735488,0.589340490797546,0.4913345521023766,0.5357142856951531,1,ga_meta,ga_meta,pl_rank,pl_rank,pl_rank,5,0.5403375214499613,103.99999996533332,0.4054982736289016,0,0,1,0.289563346081807,51.45512787528765,1.199466410024302,0.0980059386951694,0.1539677975626843,0.0752312967300492,0.0227746419651201,72.40306330093874,22.285714285714285,1.6440677116434492,0.6082474164098205,1.6232998417685345,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2323802237735488,0.01943198804185351,30,0.1549201491307258,1.8039881226096612,40.135
7,11,100.4923215295006,304.0,152.0,527.0,9137.0,4863,4274.0,0.016383495145631,0.0869472334971159,1,7,0.0,0.0,16,0.4375,21.714285714285715,47.909090904735535,0.5238095237845805,679.0,0.2884250474377828,0.1262312326671129,0.016383495145631,0.0869472334971159,0.0357142857130102,2,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.0516653643213734,355.66666664973013,0.4532393508410328,1,0,1,0.001424499577926,13.456553735704636,0.1884281541634132,0.0705637383514849,1.1378100137721547,0.0616563906777773,0.0089073476737075,84.92259122682484,8.705128205128204,1.1557017010027628,0.288425046891034,0.6979860684167958,3.4285714285714284,0.5306122448979592,4,2,0.5714285714285714,2,1.4285714285714286,0.5714285714285714,1,0.2524624653342258,0.07430509958415409,4,0.13224224374020196,3.1866386113663374,30.456666666666667
4,3,29.890480321371548,86.0,43.0,104.0,4601.0,939,3662.0,0.1905172413793103,0.2933230412967966,6,10,9923.639466695357,4393.900607241618,16,0.25,10.75,34.66666665511111,0.4999999999166666,147.0,0.4134615384575628,0.5600076503777374,0.1905172413793103,0.2933230412967966,0.2142857142780612,2,d_round,mcts,d_round,rw_rank_bfs,d_round,3,0.2419201413380534,73.49999998775,0.3100961450044381,0,0,1,0.0558830966608552,31.299319514970616,0.6495111704346717,0.1028057999174862,0.256417258258761,0.045233765460491,0.0575720344569952,41.279905145796455,11.307692307692308,1.61240294997802,0.4134615344859468,0.709179165344106,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,1.680022951133212,0.031942633637548894,12,0.840011475426604,1.3457913001237707,11.5025
5,5,51.83541829823771,274.0,137.0,460.0,10284.0,1591,8693.0,0.3871340523882897,0.3952695652173913,4,36,0.0,0.0,20,0.25,27.4,91.9999999816,0.49999999995,597.0,0.2978260869558743,0.0165439418571291,0.3871340523882897,0.3952695652173913,0.1428571428520408,1,mcts,rw_rank_bfs,mcts,rw_rank_bfs,rw_rank_bfs,3,0.3912018088028405,298.49999997015,0.2978260837788469,1,0,1,0.153022308568366,17.22613062441184,0.979415333330913,0.0081355128291016,0.183020821329458,0.008000919377879,0.0001345934512225,102.0033438606552,22.96153846153846,1.6788320550134286,0.2978260863090737,0.5907651108844575,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.0165439418571291,0.05804569761789013,12,0.008271970927737352,2.380474769210156,51.42
2,1,211.35903358903045,45.0,15.0,0.0,8146.0,4300,3846.0,0.0423162583518931,0.1296673455532926,9,58,3170.385503835457,3170.385503835457,31,0.064516129032258,7.5,0.0,0.999999999,15.0,15000000000.0,0.2210002868891651,0.0423162583518931,0.1296673455532926,0.3214285714170918,0,ga_meta,ga_meta,mip,pl_rank,mip,3,0.0859918019525928,14.999999985,7500000.0,0,1,0,0.0054870368942373,543.0666304622247,0.3263422400535023,0.0873510872013995,1.1180447214981684,0.0680464718698097,0.0193046153315897,74.34438043657399,5.0,0.0,15000000.0,80374175872.9849,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.2210002868891651,0.001841168528292623,9,0.22100028666816482,0.9126489127986005,40.73
4,4,1968.287963231617,44.0,22.0,51.0,8693.0,4823,3870.0,0.0104636848584325,0.1641468682505399,3,15,0.0,0.0,16,0.25,5.5,12.7499999968125,0.6666666665555555,73.0,0.4313725490111496,0.1686908291096872,0.0104636848584325,0.1641468682505399,0.1071428571390306,2,ga_meta,pl_rank,ga_meta,pl_rank,ga_meta,3,0.0873052765544862,48.66666665855555,0.4313725152943125,0,0,1,0.0017175810998722,119.08219014955904,0.0637454812539003,0.1536831833921074,1.246253229652131,0.1277582397654767,0.0259249436266307,73.5703208677241,4.294117647058823,1.5454542638189217,0.4313725405613227,2.1814300775163216,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.3373816582193744,0.008396595353117093,9,0.22492110544209606,1.6926336332157852,28.976666666666667
2,1,760.8495838383803,255.0,17.0,19.0,15867.0,2441,13426.0,0.1171790235081374,0.0663421418636995,12,34,27390.585018181693,27390.585018181693,20,0.1,8.5,18.999999981,0.999999999,36.0,0.8947368420581717,-0.5173567944917281,0.1171790235081374,0.0663421418636995,0.4285714285561224,1,ga_meta,ga_meta,mip,pl_rank,mip,5,0.0917605826859184,35.999999964,0.4473683979542948,0,0,1,0.0077739074010266,440.7499877569448,1.7662567707281498,0.0508368816444379,0.1818114106821234,0.0771376877739596,-0.0263008061295217,150.60371198947703,12.0,2.2352938502007236,0.8947367950138528,5.937249223975793,1.0,0.0,1,1,0.0,1,1.0,1.0,1,-0.5173567944917281,0.002268716914544996,12,-0.5173567939743713,0.9491631183555621,79.335
